1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-499149,-495725,-494166,-490811,-486487,-484964,-483476,-480260,-478990,-469958,-461167,-459519,-453238,-446370,-443396,-433972,-430558,-429105,-423630,-420829,-423415,-420683,-413804,-417881,-415253,-408146,-405587,-404998,-401029,-398574,-401646,-405164,-402812,-399944,-390955,-394047,-386721,-383243,-381099,-378989,-377938,-375898,-373892,-371921,-375906,-368926,-363979,-355525,-355908,-351833,-355437,-358639,-351849,-351336,-349745,-350204,-353835,-352348,-346626,-347814,-344878,-343530,-346741,-343827,-348836,-342420,-340565,-334371,-333265,-334745,-333707,-332079,-325704,-326150,-328330,-321911,-324371,-319911,-319150,-317320,-316628,-316332,-319899
-496199,-497699,-497797,-494110,-490304,-486693,-490128,-491225,-484863,-481404,-480211,-473149,-469804,-467527,-466314,-463083,-458215,-451218,-443685,-440606,-437566,-435780,-432815,-431858,-432961,-434800,-431987,-433447,-428294,-429090,-426429,-416816,-414231,-411685,-415488,-415592,-413913,-411518,-409161,-406394,-408780,-405929,-401324,-398313,-396184,-394094,-390932,-381734,-381568,-379630,-382803,-380941,-380660,-383349,-381601,-375701,-377793,-374514,-368520,-366962,-361196,-366062,-364618,-364475,-356858,-355212,-348174,-346920,-350368,-349190,-348049,-343222,-339546,-344224,-343235,-342285,-341274,-345646,-344903,-338644,-335149,-331978,-331294
-502921,-493160,-485886,-481866,-470936,-471773,-460257,-456403,-448951,-445180,-441451,-437763,-434116,-432255,-428691,-425169,-421688,-424431,-428979,-425622,-428162,-423580,-418153,-420358,-421119,-423877,-422852,-419827,-409587,-406645,-399212,-391324,-384846,-382070,-384558,-381865,-373737,-371946,-368641,-364301,-359420,-356975,-354572,-352209,-349618,-354351,-352114,-357118,-347781,-353184,-351112,-354714,-356702,-354754,-352848,-343064,-346197,-345484,-351361,-356923,-356715,-355098,-353524,-351990,-344683,-341321,-339912,-335157,-333831,-334801,-327348,-326146,-326244,-320391,-323438,-320122,-312174,-311221,-310132,-315490,-321946,-321971,-328148
-495513,-490069,-485672,-487864,-483557,-471163,-466946,-463466,-452766,-451856,-447818,-439764,-435815,-431912,-428053,-426469,-421696,-422670,-424698,-417005,-419318,-412531,-402585,-402765,-396669,-392096,-388311,-376316,-373086,-369900,-366759,-359291,-356240,-350986,-348025,-346056,-344652,-341825,-338038,-331542,-321717,-319070,-311718,-304961,-307637,-307465,-313892,-316173,-313839,-302770,-297509,-293314,-297188,-295079,-293015,-290996,-289021,-287092,-285208,-274598,-264144,-260681,-263781,-259932,-267226,-257858,-258800,-256940,-260353,-258962,-257616,-263281,-261386,-256090,-253301,-247244,-251072,-243897,-242910,-238291,-237680,-231618,-232102
-489503,-481790,-477057,-465104,-457105,-443874,-439334,-434843,-427228,-422833,-418486,-405788,-401538,-399815,-399955,-388817,-384760,-384634,-373076,-371129,-362815,-358999,-354648,-350006,-336730,-339703,-335317,-337477,-342201,-338772,-335391,-331695,-329917,-335042,-329007,-331695,-328604,-325561,-322567,-314343,-311445,-299492,-303330,-302904,-308700,-306043,-296012,-295496,-292426,-286959,-284544,-274861,-265843,-263573,-267412,-265238,-261182,-260786,-258757,-258645,-259370,-263676,-261840,-260053,-258315,-254292,-252650,-251056,-245989,-249562,-248113,-246713,-245360,-241809,-247230,-246023,-244864,-243753,-242690,-241676,-235602,-234684,-230263
-494827,-485617,-480548,-473149,-468183,-455636,-448075,-443264,-438505,-424437,-419781,-415178,-415080,-415715,-416130,-411734,-402244,-390589,-386347,-387908,-393263,-381186,-377151,-363210,-369284,-367491,-371520,-367744,-370334,-366661,-365036,-360859,-357341,-353876,-347731,-344369,-342456,-348859,-338847,-345828,-336936,-333299,-330299,-327902,-325005,-314588,-311795,-315948,-314797,-302594,-308343,-299128,-296645,-294214,-284910,-291427,-282112,-288997,-291398,-282719,-285040,-289951,-285602,-273704,-278909,-274668,-270168,-268461,-266805,-267760,-263199,-254198,-252749,-251353,-250008,-255601,-245192,-249019,-256524,-255811,-254178,-249373,-248442
-494485,-489024,-476078,-468867,-463573,-454998,-455897,-452325,-441765,-444662,-441358,-430709,-415658,-410860,-399704,-389013,-384380,-379802,-382228,-367784,-363680,-350505,-350363,-346116,-341925,-337788,-330114,-326088,-321728,-308414,-304554,-306590,-299178,-301688,-292015,-288430,-287810,-284335,-280916,-272034,-260461,-256888,-253689,-246620,-240401,-237367,-240387,-237463,-233901,-231088,-228331,-225628,-218840,-215082,-212545,-210063,-199166,-196794,-191265,-194941,-192735,-190584,-184933,-188313,-176857,-185584,-180413,-168853,-167088,-156076,-154421,-141852,-132642,-131153,-129719,-124360,-132054,-131541,-130328,-129897,-128794,-119574,-122557
-488917,-478083,-473277,-467594,-454421,-440752,-427954,-413221,-416479,-401537,-405090,-411482,-400569,-395473,-390435,-385455,-382128,-377266,-376145,-376345,-371659,-356786,-352216,-353392,-344709,-340315,-342061,-329188,-324970,-320811,-316799,-316040,-301154,-288628,-292939,-291171,-283902,-281500,-283445,-279871,-279234,-273899,-259166,-249461,-252270,-249048,-235916,-228650,-214109,-207702,-211974,-208341,-196190,-193436,-190742,-194981,-192404,-191827,-187490,-180720,-178376,-185991,-183765,-190317,-190738,-188688,-186696,-183484,-189161,-179754,-175468,-181871,-178576,-181869,-183780,-189796,-188390,-177773,-176484,-167846,-164079,-162966,-163116
-490749,-481338,-478871,-474714,-468761,-462870,-457041,-461556,-458945,-457065,-458268,-452749,-447292,-441897,-427080,-420951,-409726,-404579,-399494,-394471,-389510,-384259,-372883,-378445,-373732,-369081,-364628,-350489,-340320,-329911,-325570,-330475,-325876,-321721,-314570,-311553,-318538,-314631,-310787,-313093,-297439,-283683,-280086,-266657,-267151,-260868,-245445,-253009,-260546,-256558,-253458,-250419,-256042,-261070,-258218,-255427,-248827,-246161,-253302,-256991,-248612,-247632,-251633,-237923,-235690,-234504,-232395,-227035,-232355,-228010,-214500,-214338,-206886,-202813,-202651,-212728,-211240,-200334,-187413,-186111,-175804,-174626,-172282
-493456,-486100,-476612,-470265,-463982,-445098,-447291,-451251,-445231,-449376,-449262,-431440,-425681,-417058,-411430,-405867,-387585,-376636,-371270,-365493,-360258,-352340,-345894,-341393,-331948,-324356,-309491,-300065,-293890,-289244,-296389,-292410,-280147,-287187,-284442,-270897,-266709,-262586,-258529,-251395,-247469,-240547,-240087,-238094,-236312,-220218,-207227,-210387,-215879,-212360,-207100,-216636,-204301,-201226,-198215,-206983,-213591,-218341,-211573,-208890,-206272,-210620,-204523,-202102,-199746,-197455,-188510,-182483,-175988,-173959,-160018,-158120,-156288,-154521,-140450,-145305,-149957,-148452,-139712,-132717,-142123,-140879,-139149
-493113,-486295,-472853,-466173,-455183,-442953,-449616,-443211,-436875,-430608,-424410,-407578,-402263,-408287,-389677,-394208,-378379,-366671,-351924,-337768,-332258,-316694,-311322,-302911,-297758,-284281,-279184,-274157,-256054,-247015,-242194,-242202,-240589,-242658,-242718,-240766,-249004,-237061,-229385,-225184,-221052,-222761,-219283,-226321,-222465,-218005,-206511,-202861,-194619,-187278,-183835,-185532,-186457,-183220,-180052,-176953,-163490,-159585,-162322,-163902,-161148,-162656,-156249,-161997,-162735,-150563,-137405,-126257,-121650,-119516,-121591,-119594,-118763,-123507,-120180,-121253,-119601,-115620,-108857,-107411,-106033,-113722,-113451
-492770,-490728,-492824,-478018,-482400,-475678,-473780,-467057,-460405,-452148,-444825,-434397,-439305,-422352,-416135,-408151,-402079,-406066,-389389,-379864,-374306,-368594,-370958,-360312,-366527,-361104,-357881,-341485,-331831,-326698,-335985,-341862,-336946,-342428,-337657,-327581,-322954,-327974,-325942,-321532,-317194,-314805,-321107,-308447,-304623,-300646,-285438,-271751,-267992,-273626,-270011,-266469,-262998,-259600,-256275,-253021,-241664,-234726,-231689,-228725,-225833,-223013,-207458,-198245,-202290,-199760,-197302,-194916,-200930,-198699,-196530,-198405,-201173,-205116,-198716,-205904,-196133,-194470,-197585,-198095,-200634,-212278,-218075
-481138,-473641,-461409,-452928,-457866,-450672,-430098,-423055,-416089,-418078,-406897,-400158,-390361,-383772,-388384,-388889,-382528,-373902,-367693,-361559,-357457,-351475,-345568,-350874,-346134,-340454,-332239,-312228,-306776,-301400,-310665,-305440,-309688,-305251,-296517,-289331,-277478,-268617,-278206,-272852,-268309,-250903,-238108,-233791,-229551,-225386,-236104,-241820,-227642,-223613,-219826,-215818,-212183,-197202,-202196,-207052,-196947,-179733,-176553,-162799,-159770,-162604,-146951,-146744,-144018,-132432,-124046,-121547,-104233,-93451,-91179,-88983,-99319,-104671,-102702,-100809,-90229,-84408,-81469,-75950,-85944,-84506,-82672
-504690,-502423,-494666,-486988,-479389,-469975,-449569,-442208,-431790,-411528,-412748,-405703,-388461,-372130,-365322,-358594,-349191,-337649,-319621,-324915,-308707,-314386,-308212,-300881,-294866,-282878,-283439,-272357,-260782,-240647,-235106,-216736,-211353,-206438,-203467,-185823,-180758,-163423,-169642,-151688,-143887,-151177,-146586,-131311,-126879,-122525,-133356,-129161,-125045,-121008,-107741,-103862,-99337,-90476,-86835,-83273,-69635,-73501,-70176,-55459,-47230,-33684,-32466,-29538,-13872,-17967,-706,17142,19675,22129,11589,23120,25336,20051,6461,13135,2680,15563,17304,22595,24178,40823,33789
-478280,-470465,-451268,-443258,-435330,-423412,-415649,-410870,-407538,-400023,-386107,-384361,-392778,-385594,-378492,-371472,-376480,-369626,-360709,-354659,-359997,-341793,-319024,-312665,-300515,-294321,-292727,-291064,-286834,-280970,-259003,-253305,-247689,-242156,-236706,-227922,-222637,-203629,-185322,-186316,-170156,-156124,-158030,-153322,-143845,-139303,-135458,-126749,-122454,-111003,-106874,-116059,-112095,-108213,-104415,-99095,-95462,-91911,-99760,-96374,-88317,-85096,-81864,-87714,-84741,-93306,-78289,-81002,-79033,-86218,-67647,-63632,-56735,-45673,-44538,-26105,-24123,-22223,-35330,-33629,-46159,-38690,-37248
-491399,-480796,-476815,-469113,-452385,-444214,-436129,-427136,-419223,-408194,-400453,-392798,-385229,-365019,-349221,-345913,-338688,-338403,-324772,-313520,-319206,-326097,-319388,-325496,-311716,-312578,-294475,-300473,-294280,-301034,-295013,-298045,-275004,-269242,-268453,-258615,-269142,-274014,-268681,-279382,-267014,-261939,-261097,-272904,-260286,-240202,-235409,-230850,-226377,-226616,-222315,-204254,-215178,-200802,-187152,-183281,-179497,-191742,-172815,-173678,-170237,-166883,-163615,-151546,-148450,-149590,-129534,-121060,-118307,-115641,-117658,-101415,-102316,-103426,-85261,-82304,-80240,-78262,-90844,-82679,-84259,-72076,-70528
-504006,-509590,-500825,-492150,-483563,-463549,-440068,-431750,-418404,-410265,-416522,-408562,-395200,-387419,-389293,-392886,-393356,-385932,-378598,-371353,-364198,-357132,-332904,-326018,-319220,-312512,-302304,-288005,-281566,-268562,-272191,-272953,-265890,-244516,-243996,-238182,-242249,-250117,-244840,-252914,-247548,-247018,-243287,-231615,-226235,-206398,-201568,-196827,-192177,-201608,-202078,-210978,-193828,-201443,-197329,-179123,-175187,-153711,-141458,-137791,-125237,-116436,-118291,-114982,-111762,-121540,-117796,-114844,-120359,-126062,-129180,-126587,-112527,-92603,-90132,-97014,-108785,-116577,-125265,-123387,-111877,-95686,-102860
-490713,-474220,-465119,-456110,-455288,-438704,-438894,-433964,-425420,-416969,-408610,-400345,-402679,-394599,-402722,-412421,-404620,-388305,-385426,-391251,-383821,-376485,-357794,-339504,-345193,-338228,-328545,-324943,-318256,-311663,-309791,-297464,-278937,-288830,-275399,-286266,-271779,-248446,-242688,-237023,-246701,-241222,-234861,-232092,-213579,-208471,-203456,-203906,-199077,-205113,-200469,-210298,-197308,-192944,-188672,-194438,-187315,-194452,-181782,-177974,-174259,-170638,-163239,-144946,-157120,-153870,-150712,-159083,-143607,-140728,-129397,-126704,-108059,-98823,-111022,-115761,-113532,-124281,-140759,-138808,-126926,-138436,-136765
-490370,-480837,-471400,-461472,-461591,-440946,-420248,-425826,-404026,-395263,-379073,-352848,-332872,-324495,-316213,-321759,-324839,-316847,-308950,-301150,-309471,-283941,-266488,-253604,-262322,-268020,-251611,-240315,-220248,-213411,-210893,-187141,-193703,-169022,-154774,-135492,-129329,-112218,-90568,-84694,-90837,-72319,-84970,-90241,-84848,-67703,-75685,-62314,-57307,-38929,-21121,-10460,-5837,-8400,-16871,-16497,-4754,-613,3431,7379,11231,11220,32083,31895,22818,26189,29463,14653,35351,38336,41225,37911,55637,58237,59371,61778,47250,44587,46705,48728,41617,44722,46455
-501251,-491378,-480468,-463327,-467951,-458477,-455302,-446952,-432147,-410917,-396982,-402835,-399611,-392225,-383649,-389194,-378612,-370334,-362157,-344759,-336781,-328902,-337339,-329661,-322081,-327404,-320024,-326338,-311652,-300331,-285247,-278366,-261046,-254364,-242564,-236082,-212330,-217536,-211353,-205269,-187680,-182073,-163985,-158301,-152716,-155242,-163536,-146849,-154372,-149178,-124620,-119733,-110594,-103645,-118082,-107178,-106447,-104718,-100529,-96441,-92451,-75727,-71937,-68247,-64657,-71145,-67754,-58026,-71136,-66640,-81916,-67397,-66824,-64131,-45562,-43069,-23413,-21119,147,-8039,2127,1341,22392
-500792,-486024,-473810,-456949,-447047,-437247,-420354,-410760,-398520,-373923,-368477,-366664,-370374,-362891,-349563,-340794,-352601,-334743,-320843,-307113,-280197,-272300,-247999,-234995,-234790,-227054,-221441,-233755,-241533,-236252,-247002,-233253,-212137,-204480,-197672,-205266,-211038,-204540,-182069,-175777,-169588,-172578,-179819,-173939,-182515,-176841,-171271,-157807,-152443,-157234,-134301,-110900,-95156,-91112,-79699,-58379,-53840,-56212,-51879,-52354,-59893,-68233,-64864,-81093,-62709,-47290,-34391,-42325,-26787,-16746,-4217,-1226,17473,20571,19271,19531,20355,22148,38240,39296,34616,22120,22682
-486418,-475867,-481020,-484098,-474049,-480435,-455681,-445768,-444540,-434841,-415358,-414292,-388566,-379293,-370127,-361068,-358555,-349708,-329503,-320870,-313867,-305447,-279353,-262737,-242096,-227392,-212907,-215574,-207900,-195242,-170037,-162683,-155435,-148294,-141260,-134332,-138188,-131473,-115006,-108505,-106885,-87617,-61237,-67401,-46283,-50303,-44547,-38899,-44071,-38636,-33307,-28084,-13754,-8744,-19424,1669,8961,34801,39278,43648,42857,59931,64699,54019,69535,73717,90210,109642,110614,113918,106950,115715,115551,113215,132094,142329,137233,128165,110641,126461,146812,148838,150756
-480689,-469798,-459017,-428287,-414992,-404541,-378114,-373876,-363755,-357642,-338028,-341229,-327945,-339049,-334364,-332986,-320454,-308555,-314580,-305669,-308538,-297348,-291702,-289406,-272232,-256940,-261633,-245718,-231038,-224952,-217251,-214265,-192147,-192057,-175274,-162490,-156306,-149376,-130493,-122297,-115696,-109206,-95733,-89462,-101307,-87834,-68136,-44513,-38792,-33182,-43116,-53767,-48487,-57640,-52580,-53531,-28423,-23136,-18515,-14005,-16640,-12349,12946,18386,15301,9464,13204,16835,20355,23766,38150,42151,45231,48202,51062,53812,49395,30966,47318,49628,42438,44528,46509
-479577,-460820,-463472,-452469,-426987,-402376,-384961,-375402,-364966,-345397,-335188,-344268,-312136,-320671,-328307,-320627,-318721,-289961,-280659,-271332,-240088,-210284,-203132,-181079,-172457,-176974,-151059,-150029,-141862,-133808,-136636,-126736,-119022,-91943,-84456,-77082,-64868,-66406,-58934,-68647,-76210,-63440,-56294,-42596,-51914,-57684,-51558,-45546,-26691,-20905,2883,-10811,-15162,-9830,13551,18655,12245,19921,3369,930,24040,10337,14647,37859,30042,44488,45762,49505,53135,47015,41232,25240,46003,49066,52015,47843,57646,44679,46541,55711,51911,54067,56109
-487017,-484000,-470700,-441946,-430727,-419624,-431371,-433495,-422743,-430708,-432966,-400679,-407528,-379084,-369034,-359628,-349811,-340111,-330528,-321062,-315730,-302636,-296770,-307389,-300616,-271021,-271750,-270643,-257498,-235073,-225384,-217320,-226713,-219182,-191148,-183552,-190652,-183289,-176044,-168915,-151540,-123023,-127105,-143113,-151170,-140579,-134268,-135399,-129322,-146658,-149292,-161158,-157322,-155466,-152952,-134108,-128966,-126408,-125159,-112220,-103188,-98630,-80604,-76279,-72072,-66111,-78664,-74807,-71067,-67444,-67000,-41073,-37800,-30168,-27130,-24208,-21403,-22831,-18864,-31080,-28742,-26522,-44972
-476119,-477050,-465261,-453592,-442044,-447222,-457888,-451517,-446587,-435640,-424813,-434384,-412002,-401536,-407890,-397665,-379867,-365238,-334853,-338612,-328988,-336623,-337760,-309090,-299947,-299471,-290569,-281788,-257040,-229607,-210579,-225624,-214882,-226946,-219007,-211187,-210864,-200310,-179438,-157579,-126879,-99547,-115969,-109623,-86246,-76712,-51446,-63504,-43822,-37687,-22793,-36019,-22237,-16583,-11050,-18516,-5320,-147,-16114,-12463,-7651,-11638,-7067,-2616,15392,7700,11790,15760,19609,23338,6398,27473,34748,37996,41123,57492,74556,55921,73036,88082,82749,85035,76180
-487627,-472223,-484320,-479864,-444676,-432922,-421291,-409785,-417238,-405979,-383007,-371995,-361107,-359894,-349253,-336447,-312389,-302120,-295011,-268158,-282396,-272622,-262971,-256866,-244024,-210983,-181318,-172199,-139273,-135354,-107614,-99077,-96512,-99641,-73571,-53231,-68933,-60576,-52905,-67915,-52652,-51292,-20982,-13930,-7001,23878,48863,54750,83644,86992,93178,120978,138239,146477,160214,165782,174378,179698,175964,157995,155777,185105,172052,179506,207699,230225,247762,261785,265744,246009,249721,253309,256773,238868,242085,263740,266709,254870,267635,267378,269853,272203,274430
-461990,-453133,-440672,-404653,-413906,-426649,-405968,-416017,-404318,-392747,-361584,-329684,-312948,-301886,-272423,-282715,-254419,-243865,-223223,-205563,-183877,-170707,-160789,-150998,-133641,-124104,-114695,-112994,-96299,-103922,-95021,-84487,-52594,-30146,-21754,-13489,-5351,2660,-7821,-3519,10364,41236,67896,92962,122205,129199,153832,160572,170735,153557,178701,208685,232859,252705,253251,282141,306548,304263,309603,314817,319903,346732,344762,349861,354439,355237,359560,378953,399711,397915,401730,398694,387338,401701,413207,405851,408903,436193,438990,441661,444204,433418,440954
-486942,-458280,-451193,-445999,-413118,-400713,-386213,-383455,-358616,-325893,-326667,-335557,-319786,-320552,-288890,-264751,-258109,-259027,-264168,-251181,-260175,-234505,-249507,-253658,-243734,-225047,-215384,-205851,-196449,-184640,-180536,-175846,-147855,-148921,-155529,-149294,-140936,-116602,-82594,-63192,-55357,-34592,-27018,-21388,-17514,-10332,-28002,-44519,-37728,-20419,-27967,-21568,-15300,6801,-7680,-2527,-21250,-15634,-9093,-6471,-13017,-10281,-5319,17040,26135,30705,59370,63679,67858,69498,73416,77203,84778,99536,103161,106426,133450,136453,152346,171032,191465,199896,202247
-486599,-499104,-474320,-465962,-451775,-427457,-398396,-407493,-371517,-344614,-348572,-353076,-353894,-366781,-359752,-348361,-351322,-327990,-317001,-279668,-271316,-260729,-240592,-230274,-220089,-207524,-197607,-187824,-178175,-168660,-140796,-149936,-161604,-152625,-153672,-150588,-152368,-145962,-153624,-145449,-163365,-138708,-120672,-136555,-120792,-135340,-109855,-115413,-108926,-75792,-46722,-15510,9607,38024,44189,50219,81575,67356,78166,107341,128022,133249,113189,112984,105489,110180,114736,113808,119651,139746,143766,151368,165721,171891,164379,167729,170292,173374,167775,170590,184487,207028,205902
-486256,-499686,-463811,-460055,-465913,-452857,-431951,-406508,-371680,-340071,-327701,-315469,-303374,-269207,-257388,-255096,-269047,-239564,-202958,-191825,-162144,-148174,-137454,-103856,-93410,-89967,-79796,-76399,-88273,-81790,-47371,-17765,-27242,2626,11697,20631,20741,29400,44164,79299,94799,120701,128672,136506,126903,134553,141975,146816,153963,170668,201998,199629,182180,167763,163187,169372,153417,135442,141214,146849,171773,172893,178116,174242,179190,184001,188673,216279,199329,209408,216711,244968,248816,270838,273229,255804,246561,249723,238173,216930,219679,242034,255684
-485913,-485443,-470346,-467604,-445733,-453111,-452494,-442050,-420064,-398280,-374840,-362302,-325254,-312998,-300883,-288910,-301868,-313474,-296021,-284611,-291951,-280822,-259496,-248649,-249549,-248315,-229213,-223436,-227269,-226487,-196702,-160107,-150659,-137158,-113336,-121855,-120534,-111660,-109146,-74129,-57876,-49565,-29369,-21340,-16156,-5291,2316,-4268,3057,10241,38906,67810,46489,53110,51249,81919,96591,108073,87395,116052,121687,127181,122388,151850,156921,151412,148601,169080,146979,151346,181746,194656,180443,184247,198237,201759,228822,226788,229887,210395,213213,208020,210556
-485570,-448482,-434341,-425720,-437251,-414914,-421589,-411948,-413504,-391181,-378194,-336726,-324027,-320757,-312974,-300708,-304481,-272502,-260669,-241879,-230335,-199719,-175879,-151806,-141390,-116001,-82154,-87161,-95374,-110251,-106829,-123133,-113321,-103653,-68122,-30379,-10710,26398,35344,49278,45159,53673,63403,71628,77955,71566,79359,89675,124963,132322,139537,150874,179251,193834,193880,200373,224656,230861,254638,277141,301419,292357,297841,316484,321679,326729,325133,326005,353588,378920,368267,388338,392379,396275,423746,423694,441527,444846,448021,473536,473090,475832,503087
-485227,-469089,-451380,-451670,-441188,-414811,-400925,-392200,-369387,-355944,-342648,-329501,-313101,-300249,-287545,-274988,-281480,-269219,-256083,-271286,-265511,-240687,-211285,-199910,-190445,-178639,-173128,-133606,-96774,-102652,-108692,-98499,-99880,-89983,-80233,-89737,-80283,-70434,-78600,-63887,-49764,-41048,-51578,-43158,-34885,-42055,-34078,-46792,-24364,-16830,-9444,18786,32449,60406,96378,76283,82783,89135,95832,101889,85773,72894,78508,77116,78921,84092,67660,53764,51963,36258,52241,56525,88883,92871,69275,86398,92184,118773,122023,137053,113101,127153,124457
-484885,-455392,-418742,-381395,-366884,-331367,-317158,-303101,-282629,-268874,-248086,-234633,-192938,-155966,-157560,-120337,-95607,-83061,-52596,-23605,-32482,5548,-3523,21585,33072,48627,31043,42078,52961,46509,75441,85870,96149,106276,124011,133813,143487,153010,162381,171602,206824,215742,251038,236330,242473,273610,259241,282553,276490,313580,312085,319491,356090,383537,406390,432235,438886,436602,442950,424445,457922,468293,494044,527249,541884,559628,569481,574469,579306,583992,610451,614835,619067,623148,627078,606794,610422,608969,583534,574843,589929,592801,585657
-470124,-473357,-458208,-443214,-428374,-413688,-380826,-365232,-351010,-336943,-325081,-336690,-323087,-309638,-296344,-305013,-280232,-278242,-293412,-306263,-320537,-311812,-299754,-287851,-276103,-233980,-233696,-200600,-170114,-141120,-159843,-128655,-134683,-104893,-110002,-89050,-93222,-69034,-44959,-35529,-26254,-28830,-20878,18500,27157,50429,84402,88176,96214,110118,108028,129642,113134,137908,166383,148785,164838,171485,177977,184315,190498,190561,196435,207093,186393,191804,197059,215800,239713,244505,249142,283340,292454,281209,312393,310426,314136,311413,286903,297256,315874,336612,325152
-493800,-478157,-462672,-420477,-433454,-418443,-427830,-413135,-398598,-402617,-388395,-399521,-416012,-402265,-372879,-359448,-346523,-333488,-335612,-336106,-323466,-290751,-278426,-286533,-292561,-258614,-246921,-231403,-230651,-190601,-177420,-193114,-207455,-196868,-186439,-176168,-166056,-166848,-159511,-149872,-158804,-168774,-159610,-161691,-166032,-160218,-145931,-116556,-121367,-95771,-87871,-104495,-107871,-100445,-85653,-90967,-84015,-70759,-59598,-66172,-33047,-105,7019,34322,61907,39268,44640,49855,52687,57585,53150,37204,23208,14521,18629,22579,42516,46150,29769,18771,11427,24021,26865
-498466,-493292,-493496,-477836,-433161,-386371,-353346,-317360,-302508,-287817,-273287,-266809,-249405,-247329,-211694,-197971,-193872,-211049,-201725,-205588,-192673,-208136,-214507,-199637,-190860,-206774,-194827,-152001,-156121,-144659,-155171,-144032,-125043,-114226,-134365,-123872,-87582,-77411,-67402,-57554,-46408,-40651,-43432,-28688,7621,-939,7779,32818,26083,26743,34815,14538,15719,23307,23329,30594,37697,67670,74451,73697,80155,104781,138814,144787,150599,170100,199354,204681,180813,185818,201656,206338,210858,246752,225454,240238,244112,242032,246129,251738,248900,251968,254874
-483513,-454998,-463575,-470272,-430052,-441929,-426431,-411099,-363982,-348979,-334141,-319468,-331230,-316887,-302708,-289755,-274384,-234105,-219310,-235646,-247685,-266511,-253651,-217005,-207844,-195479,-206626,-194590,-153512,-120479,-139205,-127829,-116618,-99546,-116608,-105891,-99226,-83831,-89166,-89696,-91183,-81456,-71893,-68658,-59425,-60296,-81908,-59065,-30707,-35704,-5309,-24008,-26136,-47645,-56560,-42098,-27299,11327,18396,25155,31750,34937,26713,32813,65088,54540,60146,95663,100939,106050,81089,85870,74564,68484,72771,76892,48335,21948,9013,12475,15772,24655,19525
-483942,-480258,-464521,-436611,-421195,-405940,-390845,-372628,-357854,-327475,-301091,-286799,-291918,-292042,-292364,-298857,-281643,-268314,-267618,-240117,-235598,-222970,-195926,-158975,-118878,-100116,-82874,-82036,-45945,-34544,-23303,-12223,10137,52,10395,20833,3101,13218,23174,32970,42605,21223,30536,34342,43892,32268,40939,60100,61666,69856,77885,106249,93337,82048,96763,133184,140250,155989,174207,168166,177335,175868,175786,168898,174679,181878,167246,172546,177684,167386,165060,161490,178274,196451,183030,197847,216013,219706,223239,200272,176180,158639,154683
-512592,-475134,-443796,-428635,-384023,-353264,-368306,-330394,-312323,-318279,-284903,-268533,-223684,-190449,-177008,-172132,-139757,-114194,-77950,-44225,-58340,-34733,-22542,11209,-5041,14879,26445,18484,13354,8468,20488,46725,28970,25403,35719,45878,55881,46464,59181,75439,98510,102797,120982,133580,142333,176176,184616,192900,222576,234756,242570,250229,259010,235531,220916,224114,217969,234382,246242,252650,288570,269935,259935,268681,268150,242884,248198,282256,256516,234073,213961,231636,236012,238468,212553,216460,250649,224086,215641,190073,193198,170535,180083
